0.0,0.36392405063291167
0.022197558268590455,0.4351265822784811
0.04439511653718091,0.4272151898734178
0.06659267480577137,0.4351265822784811
0.08879023307436182,0.4509493670886078
0.11098779134295228,0.4509493670886078
0.13318534961154274,0.4588607594936711
0.15538290788013318,0.4746835443037972
0.17758046614872364,0.46677215189873444
0.1997780244173141,0.48259493670886056
0.22197558268590456,0.4746835443037972
0.244173140954495,0.4905063291139239
0.2663706992230855,0.4984177215189872
0.2885682574916759,0.5063291139240506
0.31076581576026635,0.5221518987341772
0.33296337402885684,0.5221518987341772
0.3551609322974473,0.5379746835443039
0.37735849056603776,0.5458860759493672
0.3995560488346282,0.5617088607594939
0.42175360710321863,0.5537974683544306
0.4439511653718091,0.57753164556962
0.46614872364039955,0.57753164556962
0.48834628190899,0.60126582278481
0.5105438401775805,0.6170886075949367
0.532741398446171,0.64873417721519
0.5549389567147613,0.6882911392405061
0.5771365149833518,0.6408227848101267
0.5993340732519423,0.6329113924050633
0.6215316315205327,0.6170886075949367
0.6437291897891232,0.64873417721519
0.6659267480577137,0.6170886075949367
0.6881243063263041,0.7278481012658228
0.7103218645948945,0.8148734177215189
0.732519422863485,0.6882911392405061
0.7547169811320755,0.7278481012658228
0.7769145394006659,0.7753164556962028
0.7991120976692564,0.7674050632911394
0.8213096559378469,0.8781645569620256
0.8435072142064373,1.0443037974683544
0.8657047724750278,1.0522151898734178
0.8879023307436182,1.0284810126582278
0.9100998890122086,0.8860759493670883
0.9322974472807991,0.8465189873417722
0.9544950055493896,0.7594936708860761
0.97669256381798,0.7674050632911394
0.9988901220865705,0.9098101265822783
1.021087680355161,0.925632911392405
1.0432852386237514,0.7990506329113922
1.065482796892342,0.949367088607595
1.0876803551609322,1.2104430379746833
1.1098779134295227,1.20253164556962
1.1320754716981132,1.3212025316455693
1.1542730299667037,1.4477848101265822
1.1764705882352942,1.3053797468354427
1.1986681465038846,1.4240506329113922
1.2208657047724751,1.4636075949367089
1.2430632630410654,1.2104430379746833
